city_name,latitude,longitude,capital,population,country_id
Sinuni,36.4575,41.7061,0,16798,68.0
Leopoldshohe,52.0167,8.7,0,16413,
Bella vista,-22.1167,-56.5167,0,16852,107.0
Wixom,42.5243,-83.5346,0,16853,
Diksmuide,51.0333,2.8667,0,16739,
Chinampa de gorostiza,21.3667,-97.7333,0,16741,91.0
Truckee,39.3455,-120.1848,0,16850,
Periyakoduveri,11.4811,77.2989,0,16374,
Tejucuoca,-3.9889,-39.5808,0,16827,25.0
Ouaouzgane,35.0167,-4.5167,0,16772,93.0
Bandora,15.4082,73.9813,0,16192,
Locarno,46.1667,8.8,0,16012,131.0
Vallegrande,-18.4833,-64.1,0,16837,22.0
Sahar,26.5408,85.859,0,15711,
Aberdeen,46.9757,-123.8094,0,16842,
Lille,51.2333,4.8333,0,16564,
Libiaz,50.1,19.3167,0,16385,110.0
Saalfelden am steinernen meer,47.4269,12.8483,0,16700,
Monesiglio,44.4667,8.1167,0,16631,
Beinan,22.7833,121.1167,0,16798,133.0
Grecia,10.0693,-84.3136,0,14859,39.0
Westchester,41.8492,-87.8906,0,16837,
Strzegom,50.9611,16.3444,0,16650,110.0
Panajachel,14.7361,-91.1558,0,16101,59.0
Campo do brito,-10.7328,-37.4928,0,16749,25.0
Iglino,54.8385,56.4232,0,16811,113.0
Sudak,44.8514,34.9725,0,16784,142.0
Fuying,40.8754,117.6978,0,16717,35.0
Bagnacavallo,44.4167,11.9833,0,16780,
Nassjo,57.65,14.6833,0,16678,130.0
Sidi lamine,32.9,-6.05,0,16808,93.0
Pindai,-14.4928,-42.6869,0,16805,25.0
Campulung moldovenesc,47.5308,25.5514,0,16722,112.0
Auburn,42.1972,-71.8453,0,16826,
Jiblah,13.9167,44.15,0,15431,149.0
Cayetano germosen,19.33,-70.48,0,16439,46.0
Salumbar,24.08,74.02,0,16425,
Itariri,-24.2888,-47.1332,0,16759,25.0
Bethlehem,-28.224,28.311,0,16236,
Madison,40.7586,-74.4169,0,16819,
Tromsdalen,69.6442,18.9992,0,16787,102.0
Saidpur,25.5436,86.564,0,15008,
Pampa,35.5479,-100.9651,0,16817,
Altintas,39.0615,30.1099,0,16803,139.0
Ocho rios,18.4167,-77.1167,0,16671,71.0
Wurzen,51.3667,12.7167,0,16575,
Pedra preta,-16.6228,-54.4739,0,16811,25.0
Central saanich,48.5142,-123.3839,0,16814,32.0
La paz,17.6739,120.6847,0,16493,109.0
Ban nong han,18.9,99.0,0,16463,135.0
Buford,34.1192,-83.9903,0,16811,
Yaglidere,40.9,38.4167,0,16758,139.0
Ricany,49.9917,14.6543,0,16182,42.0
Daireaux,-36.6,-61.75,0,16804,8.0
Patilar,27.0361,84.2106,0,15491,
Port washington,40.8268,-73.6765,0,16807,
Buntok,-1.719,114.8448,0,16774,66.0
Upper chichester,39.8414,-75.4421,0,16806,
Ostrov,50.306,12.9392,0,16491,42.0
Rajapur,26.2861,83.1306,0,15632,
Sume,-7.6719,-36.88,0,16784,25.0
Ada,34.7662,-96.6681,0,16804,
San roque,6.4853,-75.0197,0,16789,36.0
Ekma,25.967,84.5383,0,15048,
Simaria,24.795,81.152,0,16269,
Kushima,31.4681,131.2467,0,16744,72.0
Lonigo,45.3833,11.3833,0,16466,
Kauhava,63.1,23.0667,0,16784,
Vendome,47.7928,1.0656,0,16133,
Klippansbruk,56.1167,13.15,0,16715,130.0
Graham,36.0589,-79.3894,0,16793,
Anna,33.3472,-96.5508,0,16792,
Carnaubal,-4.1669,-40.9428,0,16746,25.0
Adjahome,7.0618,1.8368,0,16421,19.0
East greenbush,42.6122,-73.6969,0,16788,
Grossostheim,49.9167,9.0833,0,16419,
Laconia,43.5725,-71.4775,0,16786,
La vista,41.1816,-96.0664,0,16786,
Storrs,41.8083,-72.2514,0,16784,
El pinon,10.4039,-74.8231,0,16752,36.0
Jurawanpur karari,25.5273,85.4182,0,15612,
Micoud,13.819,-60.9,0,16620,
Terra roxa d'oeste,-24.1569,-54.0969,0,16759,25.0
Cabeceiras de basto,41.5333,-8.0167,0,16710,
Aue,50.5853,12.7008,0,16012,
Liangyi,35.2698,106.093,0,16529,35.0
Ban wang nok aen,16.8333,100.4833,0,16689,135.0
Islampur,24.1513,88.4671,0,15019,
Kawagoe,35.0167,136.6667,0,15048,72.0
Madrid,9.2619,125.9647,0,16653,109.0
Vodil,40.1789,71.7297,0,16200,145.0
Tirmalgiri,17.4746,79.4361,0,16457,
Kaiwen,27.1548,99.8371,0,16738,35.0
Kudatini,15.15,76.92,0,16166,
Katosi,0.1528,32.8014,0,16442,141.0
Surappalli,11.7187,77.8778,0,16102,
Shintomi,32.0689,131.488,0,16495,72.0
Aston,39.8719,-75.4349,0,16762,
Sainte-catherine,45.4,-73.58,0,16762,32.0
Bhagwangola,24.3485,88.3243,0,15587,
Potirendaba,-21.0428,-49.3769,0,16709,25.0
Chorfa,36.3617,4.3307,0,16173,3.0
Illzach,47.7822,7.3481,0,14784,
Pozos,9.9536,-84.1926,0,15585,39.0
Port hope,43.95,-78.3,0,16753,32.0
Ayyampalaiyam,10.2253,77.7485,0,16055,
Cerea,45.2,11.2167,0,16517,
Dhusar tikapatti,25.5214,87.2212,0,15829,
Moraga,37.8439,-122.1225,0,16750,
Caravaggio,45.4978,9.6431,0,16261,
Machelen,50.9103,4.4367,0,15417,
Ervadi,9.25,78.851,0,16482,
Bad lippspringe,51.7833,8.8167,0,16424,
Country club hills,41.5636,-87.7251,0,16746,
Wyckoff,40.9989,-74.1676,0,16746,
Douar tabouda,34.7167,-5.1333,0,16618,93.0
Yerbas buenas,-35.75,-71.5667,0,16738,34.0
Turgutreis,37.0167,27.2667,0,16490,139.0
Fort carson,38.7095,-104.772,0,16743,
Donna,26.1468,-98.0559,0,16743,
Ponte de sor,39.25,-8.0167,0,16722,
Seacombe,53.409,-3.029,0,15387,
La cruz,1.6047,-76.9742,0,16674,36.0
Novomichurinsk,54.05,39.7167,0,16710,113.0
Merchtem,50.9667,4.2333,0,16294,
Saint-basile-le-grand,45.5333,-73.2833,0,16736,32.0
Mariestad,58.7,13.8167,0,16611,130.0
Povorino,51.2,42.25,0,16702,113.0
San juan,9.159,123.494,0,16363,109.0
Murehwa,-17.65,31.7833,0,16666,151.0
Al mazar ash shamali,32.4725,35.7928,0,16000,73.0
Seymour,41.381,-73.0873,0,16731,
Rygge,59.3747,10.7147,0,16145,102.0
Hernando,34.85,-89.9921,0,16730,
Anamoros,13.7333,-87.8667,0,16594,48.0
Francheville,45.7364,4.7636,0,14906,
Ukiah,39.1464,-123.2105,0,16728,
Sidi ettiji,32.1717,-8.8686,0,16649,93.0
Khirbat ghazalah,32.7333,36.2,0,16240,132.0
Monsenhor tabosa,-4.7889,-40.0628,0,16705,25.0
Chestnuthill,40.9568,-75.4183,0,16723,
Sunagawa,43.4948,141.9035,0,16513,72.0
Madhuban,26.4386,85.1357,0,14843,
Menomonie,44.8893,-91.9084,0,16721,
Uhersky brod,49.0251,17.6472,0,16409,42.0
Zirara,32.35,-8.5333,0,16606,93.0
Colle salvetti,43.6,10.4833,0,16693,
Porto empedocle,37.2944,13.5272,0,16701,
Galivedu,14.0333,78.5,0,16344,
Capurso,41.05,16.9167,0,15682,
Mensora,34.8356,-4.9655,0,16559,93.0
Ubrique,36.6833,-5.45,0,16482,
Kade,6.0833,-0.8333,0,16542,57.0
Centerville,40.9284,-111.8848,0,16711,
Ansfelden,48.2083,14.2889,0,16194,
Ibicui,-14.8419,-39.9869,0,16696,25.0
Wentang,23.9918,112.2868,0,16542,35.0
Ibitiara,-12.6519,-42.2178,0,16699,25.0
Pipra latif,25.3579,86.7174,0,15498,
Pochep,52.9333,33.45,0,16687,113.0
Tantega,10.85,1.0333,0,16625,19.0
Tiahounkossi,10.8167,1.0667,0,16625,19.0
Illingen,49.3764,7.0525,0,16262,
Rumilly,45.8667,5.9444,0,15768,
Zumarraga,11.639,124.841,0,16279,109.0
Manamelkudi,10.0419,79.23,0,16243,
Powder springs,33.8659,-84.684,0,16698,
Raikal,18.9,78.8,0,16404,
Kamayakkavundanpatti,9.7386,77.32,0,16118,
Yoshinogari,33.3212,130.3989,0,16324,72.0
Zequ,35.0376,101.4606,0,16666,35.0
Hueytown,33.4239,-87.022,0,16694,
Mariyammanahalli,15.16,76.36,0,16097,
Balasamudram,10.419,77.4992,0,16242,
Jamalpur,25.9549,86.36,0,15426,
Roznov pod radhostem,49.4585,18.143,0,16280,42.0
Porto murtinho,-21.6989,-57.8828,0,16686,25.0
Ujre,12.9961,75.3248,0,16465,
Segbwema,8.0,-10.95,0,16532,120.0
Gasparillo,10.3167,-61.4167,0,16426,137.0
Marui,24.8639,85.6338,0,15242,
Beek,50.9333,5.8,0,15929,
Princeton,33.1778,-96.5044,0,16683,
Banbridge,54.343,-6.26,0,14744,
Puerto pilon,9.36,-79.79,0,16517,105.0
Rajasur,17.86,76.95,0,16349,
Todi,42.7789,12.4142,0,16606,
Palagonia,37.3333,14.75,0,16654,
Ban na sai,17.7334,98.9513,0,16645,135.0
Federacion,-30.9833,-57.9167,0,16658,8.0
Reggello,43.6833,11.5333,0,16543,
Shiraoi,42.5512,141.3559,0,16638,72.0
Jinji,22.165,112.4848,0,16493,35.0
Chorbogh,39.8667,69.0833,0,16488,134.0
Millbrook,32.5027,-86.3737,0,16675,
Zeulenroda,50.6486,11.9806,0,16487,
Grimari,5.7167,20.05,0,16486,
Mennecy,48.5653,2.4361,0,15292,
Horad smalyavichy,54.1,28.0667,0,16594,17.0
East highland park,37.577,-77.3865,0,16669,
Chittayankottai,10.2686,77.8327,0,15970,
Noale,45.5501,12.0709,0,16017,
Aladag,37.5465,35.3987,0,16653,139.0
Lake st. louis,38.7846,-90.7886,0,16665,
Harborcreek,42.1498,-79.9501,0,16665,
Washougal,45.5825,-122.3451,0,16664,
Dallas,44.9221,-123.313,0,16663,
Codogno,45.16,9.705,0,15901,
Miyazu,35.5333,135.2,0,16564,72.0
Anisoc,1.85,10.7667,0,16626,
Ilkhchi,37.9378,45.9803,0,16574,67.0
Brunico,46.7963,11.9355,0,16580,
Adra,23.5,86.67,0,14956,
Mangueirinha,-25.9408,-52.1758,0,16642,25.0
Sainte-luce-sur-loire,47.2494,-1.4867,0,15319,
Barkot,30.82,78.2,0,16568,
Al lataminah,35.3208,36.6225,0,16267,132.0
Long beach,30.3608,-89.1651,0,16654,
Kajha,25.7747,87.3545,0,15659,
Odumase,7.3667,-2.3167,0,16542,57.0
Khargapur,24.823,79.144,0,16385,
Northenden,53.4075,-2.2583,0,15200,
Denby dale,53.572,-1.655,0,16365,
Tirhassaline,32.7833,-5.65,0,15204,93.0
Falkoping,58.175,13.5531,0,16350,130.0
Ad dis,14.91,49.992,0,16614,149.0
Mifune,32.7146,130.8019,0,16468,72.0
Santa maria petapa,16.8167,-95.1167,0,16518,91.0
Bolivia,22.075,-78.3503,0,16612,40.0
Tapes,-30.6728,-51.3958,0,16629,25.0
Kovdor,67.5594,30.4667,0,16623,113.0
Nakanoto,36.9889,136.9015,0,16442,72.0
Bacuri,-1.7028,-45.1339,0,16604,25.0
Hannut,50.6667,5.0833,0,16435,
Hatti,16.1984,76.6604,0,16394,
Digne-les-bains,44.0925,6.2356,0,16482,
Zhutian,22.589,120.5303,0,16068,133.0
Guaymate,18.58,-68.98,0,16558,46.0
Ippy,6.25,21.2,0,16571,
Agua branca,-5.89,-42.6378,0,16451,25.0
Zapotlan de juarez,19.9667,-98.85,0,16493,91.0
Gryfice,53.9147,15.1986,0,16524,110.0
Vesoul,47.6222,6.1553,0,14973,
Rajnagar,24.8893,79.9118,0,16432,
Ramon santana,18.55,-69.1833,0,16548,46.0
Lumbreras,37.5633,-1.8072,0,16564,
Umbertide,43.3,12.3333,0,16530,
Zhytkavichy,52.2333,27.8667,0,16600,17.0
Peer,51.1328,5.4536,0,16421,
Batan,10.1041,-83.3529,0,16532,39.0
Xinyuan,37.2953,99.0341,0,16585,35.0
Chelmza,53.1847,18.6042,0,14808,110.0
Ina,9.9833,2.7167,0,16558,19.0
Swift current,50.2881,-107.7939,0,16604,32.0
Pupiales,0.8667,-77.65,0,16431,36.0
Humble,29.9921,-95.2655,0,16603,
Slubice,52.35,14.5667,0,16495,110.0
Vemuladivi,16.3408,81.6958,0,15484,
Valdez,1.25,-79.0,0,16513,
Fairview heights,38.5974,-90.0053,0,16601,
Macetown,-44.865,168.819,0,16600,
San estanislao,10.4,-75.15,0,16518,36.0
Benipati,26.4442,85.9083,0,14806,
Red wing,44.5817,-92.6036,0,16596,
Johnstown,40.3499,-104.9482,0,16596,
Beaver dam,43.4688,-88.8309,0,16594,
Punta umbria,37.1667,-6.95,0,16167,
Guardamar del segura,38.0897,-0.655,0,16138,
Morton,40.6135,-89.4669,0,16591,
Obra,24.891,84.3742,0,15966,
Saraikela,22.6996,85.9313,0,16196,
Gangapur,25.5136,86.8957,0,15129,
Shamsa,25.623,85.931,0,15015,
Kirchlengern,52.2,8.6331,0,16111,
Buritama,-21.0667,-50.1475,0,16583,25.0
Champapur,26.8881,84.834,0,14881,
Corabia,43.7736,24.5033,0,16441,112.0
Kurtamysh,54.9167,64.4333,0,16579,113.0
Ahmetli,38.5289,27.9447,0,16530,139.0
Wyke,53.7333,-1.7667,0,14950,
Kota,14.0333,80.05,0,16237,
Keflavik,64.0167,-22.5667,0,16463,65.0
Pirque,-33.6333,-70.55,0,16565,34.0
Edmundston,47.3765,-68.3253,0,16580,32.0
Cristinapolis,-11.4758,-37.755,0,16519,25.0
Bluffdale,40.4744,-111.9381,0,16576,
Bree,51.1333,5.5833,0,16324,
Chinde,-18.5833,36.4667,0,16500,94.0
Weybridge,51.362,-0.453,0,15449,
Brackenheim,49.0833,9.0667,0,16219,
Centre de flacq,-20.2002,57.7177,0,15791,90.0
Fiano romano,42.1667,12.6,0,16177,
Honefoss,60.1667,10.3,0,16547,102.0
Birsinghpur,24.7981,80.9739,0,16286,
Nobsa,5.7667,-72.95,0,16271,36.0
Carsibasi,41.0833,39.3833,0,16335,139.0
Besana in brianza,45.7,9.2833,0,15573,
Franklin,39.5954,-75.019,0,16561,
Quarteira,37.069,-8.103,0,16131,
Hammam al `alil,36.1581,43.2594,0,15985,68.0
Loxstedt,53.4699,8.6479,0,16441,
Berezan,50.3197,31.47,0,16506,142.0
Horodok,49.1667,26.5667,0,16516,142.0
Nanbu,40.4206,141.3303,0,16449,72.0
Yaypan,40.3758,70.8156,0,15984,145.0
Palanisettipatti,9.9998,77.4641,0,15510,
Segou,6.6167,2.2167,0,16124,19.0
Rahon,31.0527,76.1191,0,16016,
Uchkeken,43.9333,42.5167,0,16512,113.0
Hampton bays,40.8695,-72.5225,0,16546,
Langenthal,47.2167,7.7833,0,15639,131.0
Ban lam narai,15.2,101.1333,0,16470,135.0
Bayat,40.646,34.261,0,16525,139.0
Celina,33.3154,-96.7941,0,16542,
Az zaydiyah,15.3292,43.0094,0,16246,149.0
Pedregulho,-20.2569,-47.4767,0,16517,25.0
Charqueada,-22.5097,-47.7781,0,16440,25.0
Ciney,50.3,5.1,0,16439,
Mapiri,-15.25,-68.1667,0,16520,22.0
Lugu,23.75,120.733,0,16413,133.0
Chennur,14.5667,78.8,0,16126,
Gardhabaer,64.0833,-22.0,0,16299,65.0
Differdange,49.5222,5.8917,0,15455,
Srimushnam,11.4012,79.4038,0,15829,
Hovelhof,51.8167,8.65,0,16294,
Chateaurenard,43.8825,4.855,0,16063,
Saint-amand-les-eaux,50.4481,3.4269,0,16053,
Ivanava,52.1333,25.55,0,16498,17.0
Petersberg,50.5667,9.7167,0,16069,
Qarqin,37.4128,66.0472,0,16500,1.0
Mastchoh,40.3667,69.3333,0,16401,134.0
Bobangui,4.05,18.1167,0,16486,
Santomera,38.0617,-1.0492,0,16154,
Russell,45.2569,-75.3583,0,16520,32.0
Antanambao mahatsara,-19.3167,48.7833,0,16482,85.0
Sultanabad,18.5333,79.3333,0,16116,
Maruim,-10.7378,-37.0819,0,16343,25.0
Sanatikri,22.0198,88.5026,0,15536,
Al ghat,26.0267,44.9608,0,16500,117.0
Kisvarda,48.2167,22.0833,0,16084,64.0
Makhu,31.1033,74.9963,0,16071,
Langrucun,36.9014,79.6261,0,16505,35.0
Sabotsy,-19.2333,47.6,0,16471,85.0
Bady bassitt,-20.9178,-49.445,0,16359,25.0
Longchang,27.6627,105.7881,0,16240,35.0
San miguel,11.492,119.871,0,16424,109.0
Dison,50.6167,5.85,0,15405,
Zhongzai,26.6877,105.6548,0,16379,35.0
Saunshi,15.2167,75.3,0,16208,
Regenstauf,49.1236,12.1283,0,16343,
Tohoku,40.7279,141.2579,0,16449,72.0
Tadikalapudi,16.8991,81.1764,0,16235,
Tafresh,34.6919,50.0131,0,16493,67.0
Belen,11.5028,-85.8889,0,16428,98.0
Changji,26.9471,108.7524,0,16308,35.0
Toro,4.6117,-76.0814,0,16394,36.0
Dinmanpur,25.9112,85.9288,0,14588,
Sunland park,31.8201,-106.5958,0,16488,
Loimaa,60.85,23.0583,0,16467,
Barbacoas,9.4833,-66.9761,0,16469,147.0
Kirchhain,50.8167,8.9167,0,16298,
Harenkarspel,52.7344,4.7706,0,16179,
Clevelandia,-26.3958,-52.4708,0,16450,25.0
Cloverly,39.1064,-76.9995,0,16473,
Yunshan,34.761,105.7915,0,16220,35.0
Ambohimalaza,-18.9167,47.65,0,15988,85.0
Jadia,26.0937,86.9852,0,15083,
Rakovnik,50.1038,13.7335,0,15652,42.0
Douglas,31.3602,-109.5394,0,16470,
Kozelsk,54.0353,35.7767,0,16443,113.0
Loma plata,-22.3833,-59.8333,0,16460,107.0
Clearlake,38.9589,-122.633,0,16468,
Bovolone,45.25,11.1333,0,16078,
Vienna,38.8996,-77.2597,0,16465,
Jakkampalaiyam,10.5264,77.2884,0,16127,
Slany,50.2305,14.087,0,16010,42.0
Bilohirsk,45.0544,34.6022,0,16428,142.0
Itaete,-12.9858,-40.9728,0,16446,25.0
Tasil,32.8353,35.9714,0,15985,132.0
Lake mary,28.7592,-81.336,0,16459,
Anori,7.0736,-75.1458,0,16447,36.0
Pocking,48.4,13.3167,0,16223,
Chittur,11.647,77.8239,0,15550,
Las cabezas de san juan,36.9817,-5.9406,0,16386,
Mckinleyville,40.9488,-124.0857,0,16457,
Arteche,12.2694,125.3712,0,16360,109.0
Odaiyakulam,10.5679,76.9105,0,15838,
Ban samo khae,16.8408,100.3415,0,16056,135.0
Hayes,51.378,0.0192,0,15906,
Taohongpozhen,36.9854,111.4737,0,16378,35.0
Dilarpur,25.3968,87.5969,0,15429,
Harlingen,53.1736,5.4272,0,15822,
Turkaguda,17.2728,78.5708,0,15689,
Rolleston,-43.5833,172.3833,0,16350,
Olecko,54.0333,22.5,0,16364,110.0
Straelen,51.45,6.2667,0,16232,
North grenville,44.9667,-75.65,0,16451,32.0
Ispica,36.7833,14.9,0,16307,
Al hibah,28.7736,30.9228,0,16209,47.0
Shuili,23.7989,120.8553,0,16297,133.0
Panukulan,14.9333,121.8167,0,16376,109.0
Patapatnam,18.75,84.0833,0,15954,
Angara-debou,11.3289,3.0406,0,16369,19.0
Verrieres-le-buisson,48.7475,2.2628,0,14941,
Islam qal`ah,34.6667,61.0667,0,16408,1.0
Bruntal,49.9883,17.4647,0,15908,42.0
Sava,40.4003,17.5667,0,16076,
Agiripalle,16.6833,80.65,0,16150,
Sandhausen,49.3439,8.6581,0,15378,
Rajni,25.8132,86.9772,0,15050,
Les herbiers,46.8711,-1.0136,0,16250,
Alegria,9.4667,125.5767,0,16184,109.0
Agudo,-29.645,-53.24,0,16401,25.0
Domoni,-12.2586,44.5303,0,16276,37.0
Sparti,37.0739,22.4294,0,16239,
Boshruyeh,33.8683,57.4289,0,16426,67.0
Curacautin,-38.4333,-71.8833,0,16418,34.0
Verkhivtseve,48.4812,34.2488,0,16364,142.0
South venice,27.0444,-82.4155,0,16426,
Bosobolo,4.1833,19.9,0,16397,43.0
Uckfield,50.97,0.1,0,14493,
Center point,33.6447,-86.6852,0,16422,
Dyer,41.4977,-87.509,0,16422,
Portachuelo,-17.3572,-63.3906,0,16408,22.0
Neykkarappatti,10.4489,77.4627,0,15970,
Anantapalle,16.9767,81.4442,0,16092,
La falda,-31.0833,-64.5,0,16335,8.0
Sebt ait saghiouchen,34.0122,-4.5536,0,16362,93.0
Chai prakan,19.7322,99.1403,0,16090,135.0
Erlensee,50.1333,8.9333,0,15579,
Jambalo,2.85,-76.3167,0,16353,36.0
Bangor,53.228,-4.128,0,16358,
Heber,40.507,-111.3986,0,16416,
Bissegem,50.8167,3.2167,0,15533,
Chinacota,7.6167,-72.6,0,16348,36.0
Schmelz,49.4167,6.8333,0,16136,
Banigbe,6.9,2.65,0,16080,19.0
Eghezee,50.5833,4.9167,0,16247,
Addison,32.959,-96.8355,0,16405,
Herisau,47.3833,9.2667,0,15780,131.0
Telfs,47.3069,11.0722,0,16046,
Kannampalaiyam,10.9954,77.099,0,15760,
Copparo,44.9,11.8333,0,16294,
Cotorra,9.05,-75.8,0,16215,36.0
Markranstadt,51.3017,12.2211,0,16121,
Wittstock,53.1636,12.4856,0,16363,
Baipingshan,26.196,106.55,0,16330,35.0
Wolf trap,38.9395,-77.2842,0,16394,
Beko,24.0415,85.9536,0,15700,
Acarape,-4.2242,-38.7083,0,16288,25.0
Penicuik,55.826,-3.22,0,15926,
Ustron,49.7194,18.8119,0,16118,110.0
Thompson,41.6474,-74.6745,0,16391,
Do`stobod,40.8564,68.9281,0,16200,145.0
Damdama,24.63,88.02,0,15688,
Przeworsk,50.0667,22.5,0,15713,110.0
Carcarana,-32.85,-61.15,0,16277,8.0
Ham lake,45.2545,-93.2039,0,16389,
Pearl river,41.0615,-74.0047,0,16387,
Balkonda,18.8667,78.35,0,15644,
East longmeadow,42.0597,-72.499,0,16386,
Hebli,15.4858,75.1283,0,15187,
Bassum,52.8494,8.7267,0,16289,
Realeza,-25.7669,-53.5269,0,16338,25.0
Huliyar,13.5833,76.55,0,16192,
Divrigi,39.3667,38.1167,0,16377,139.0
Codroipo,45.9625,12.9792,0,16165,
Nawada,25.5431,85.924,0,14476,
Porumamilla,15.0167,78.9833,0,16201,
Sopelana,43.3814,-2.9792,0,14635,
Hude,53.1111,8.4625,0,16248,
Chiva,39.4714,-0.7197,0,16285,
Montivilliers,49.5461,0.1881,0,15564,
Sahatavy,-17.4489,48.9953,0,16334,85.0
Eilenburg,51.4608,12.6358,0,16031,
Fillmore,34.3989,-118.9174,0,16373,
Middletown,39.9094,-75.4311,0,16372,
San dionisio,12.7625,-85.8503,0,16273,98.0
Momil,9.2333,-75.6833,0,16264,36.0
North decatur,33.8074,-84.2889,0,16369,
Warragul,-38.15,145.9333,0,15757,11.0
Douar azla,35.5564,-5.2453,0,16128,93.0
Karambakkudi,10.4587,79.141,0,15913,
Villa san jose,-32.2,-58.2167,0,16336,8.0
Brakel,51.7167,9.1833,0,16270,
Solapuram,9.3757,77.5598,0,15620,
Sultonobod,38.45,68.95,0,16066,134.0
Novoukrainka,48.3156,31.5269,0,16338,142.0
Bang phae,13.6983,99.9068,0,16130,135.0
Israin kalan,25.9844,87.0372,0,15334,
Sananduva,-27.95,-51.8069,0,16328,25.0
Kierspe,51.1333,7.5667,0,16137,
Kallur,17.2,80.55,0,15807,
Nea alikarnassos,35.3167,25.1833,0,14635,
Otacilio costa,-27.4828,-50.1219,0,16337,25.0
Pinhalzinho,-26.8478,-52.9919,0,16332,25.0
Bingawan,11.2333,122.5667,0,16164,109.0
Oarai,36.3133,140.5749,0,15696,72.0
Grosse pointe woods,42.4366,-82.8987,0,16353,
Troutdale,45.5372,-122.3955,0,16353,
Guelendeng,10.9183,15.5486,0,16320,
El penol,6.2186,-75.2433,0,16223,36.0
Dieburg,49.9,8.85,0,15679,
Narlica,36.2333,36.2167,0,15692,139.0
Wardenburg,53.0617,8.1967,0,16213,
New port richey,28.2468,-82.717,0,16348,
Restrepo,3.825,-76.525,0,16227,36.0
Orimattila,60.8042,25.7333,0,16326,
Puerto pimentel,-6.8367,-79.9342,0,15552,108.0
Sunnyside,46.3157,-120.0058,0,16343,
Yorkton,51.2139,-102.4628,0,16343,32.0
Corbelia,-24.7989,-53.3069,0,16312,25.0
Ellington,41.9152,-72.4485,0,16339,
Aranyaprathet,13.6928,102.5017,0,16211,135.0
Oyten,53.0611,9.0178,0,16085,
Ourem,-1.5478,-47.1189,0,16311,25.0
Michelstadt,49.6786,9.0039,0,16151,
Palagiano,40.5833,17.05,0,16105,
Shahriston,39.7667,68.8167,0,16295,134.0
Peddaboddepalle,17.6606,82.6296,0,15273,
Chamgardan,32.3936,51.3408,0,16086,67.0
Halver,51.1833,7.4667,0,16120,
Tarquinia,42.2492,11.7561,0,16269,
Queensbury,53.7683,-1.8453,0,16273,
Musapur,25.6417,87.4154,0,15210,
Ostashkov,57.15,33.1,0,16318,113.0
Villalbilla,40.4339,-3.2989,0,15866,
Schiffweiler,49.3667,7.1167,0,15595,
Fort hunt,38.7361,-77.0589,0,16322,
Ponsacco,43.6167,10.6333,0,15539,
Morro da fumaca,-28.6508,-49.21,0,16126,25.0
Leopoldsburg,51.1169,5.2558,0,15625,
Belari,25.9655,86.9161,0,15293,
Faxinal,-24.0008,-51.32,0,16314,25.0
Wiefelstede,53.2581,8.1172,0,16167,
Poplar bluff,36.7632,-90.4135,0,16318,
Albemarle,35.3594,-80.1915,0,16318,
Yotoco,3.8667,-76.3833,0,16263,36.0
Acahay,-25.91,-57.11,0,16264,107.0
Lyss,47.0667,7.3,0,15282,131.0
Vallirana,41.3878,1.9321,0,15658,
Lemay,38.5325,-90.2845,0,16312,
Walldorf,49.3,8.65,0,15534,
Opa-locka,25.8997,-80.2551,0,16310,
Guerande,47.3281,-2.4292,0,16112,
Stahnsdorf,52.3922,13.2167,0,15983,
Timezgana,34.5833,-4.7333,0,16172,93.0
Leso,11.6697,122.3269,0,15639,109.0
Novoanninskiy,50.5333,42.6833,0,16294,113.0
Garou,11.8053,3.4739,0,16235,19.0
Susanville,40.4206,-120.6132,0,16305,
Sabana de la mar,19.07,-69.39,0,16272,46.0
Adjud,46.1,27.1797,0,16045,112.0
Ambalabe,-15.1667,50.4167,0,16250,85.0
Ponders end,51.646,-0.046,0,15664,
Kodikkulam,9.6493,77.586,0,15824,
Kumiyama,34.8814,135.7328,0,15200,72.0
Bikou,32.7522,105.2424,0,16247,35.0
Carlet,39.2264,-0.5211,0,15945,
Ospitaletto,45.5553,10.0733,0,14711,
'ayn bni mathar,34.0889,-2.0247,0,16289,93.0
Northbridge,42.13,-71.6547,0,16291,
Montalvania,-14.4228,-44.3658,0,14747,25.0
Borodino,55.9056,94.8997,0,15838,113.0
Sayville,40.7478,-73.084,0,16290,
Tiverton,41.609,-71.1741,0,16287,
Chaona,35.0895,107.219,0,16111,35.0
Kabo,7.6994,18.6292,0,16279,
Frogn,59.6989,10.6553,0,16084,102.0
Kotoura,35.5,133.7,0,16167,72.0
Antsahanoro,-14.8333,50.1333,0,16253,85.0
Crawfordsville,40.0428,-86.8976,0,16279,
Nanzuo,37.8369,114.3591,0,15704,35.0
Civita castellana,42.2961,12.41,0,16262,
Leixlip,53.3643,-6.4881,0,15504,
Niepolomice,50.0339,20.2172,0,15697,110.0
Adwick le street,53.5677,-1.1931,0,15911,
General villegas,-35.0333,-63.0167,0,16270,8.0
Mercedes,26.1533,-97.9128,0,16274,
Ransiki,-1.5,134.1667,0,16245,66.0
Chateau-thierry,49.0464,3.4031,0,15351,
Concepcion,-11.9185,-75.3129,0,15428,108.0
Sadhoa,25.4049,87.198,0,14501,
Petrovsk-zabaykal'skiy,51.2667,108.8333,0,16213,113.0
San antonio oeste,-40.7333,-64.95,0,16265,8.0
